Instance,size,Type,Crossover,hybridation,Nrun,NGeneration,sizepop,Times,deviation
sources/esc64a.dat,64,T1,TPX,NO,2,10000,256,0.179,46.551724
sources/esc64a.dat,64,T1,TPX,NO,3,10000,256,0.179,65.517241
sources/esc64a.dat,64,T1,TPX,NO,4,10000,256,0.179,43.103448
sources/esc64a.dat,64,T1,TPX,NO,5,10000,256,0.178,56.896552
sources/esc64a.dat,64,T1,TPX,NO,6,10000,256,0.179,58.62069
sources/esc64a.dat,64,T1,TPX,NO,7,10000,256,0.178,60.344828
sources/esc64a.dat,64,T1,TPX,NO,8,10000,256,0.178,44.827586
sources/esc64a.dat,64,T1,TPX,NO,9,10000,256,0.179,37.931034
sources/esc64a.dat,64,T1,TPX,YES,0,100,8,0.346,0
sources/esc64a.dat,64,T1,TPX,YES,1,100,8,0.333,0
sources/esc64a.dat,64,T1,TPX,YES,2,100,8,0.335,0
sources/esc64a.dat,64,T1,TPX,YES,3,100,8,0.335,0
sources/esc64a.dat,64,T1,TPX,YES,4,100,8,0.324,0
sources/esc64a.dat,64,T1,TPX,YES,5,100,8,0.349,0
sources/esc64a.dat,64,T1,TPX,YES,6,100,8,0.346,0
sources/esc64a.dat,64,T1,TPX,YES,7,100,8,0.339,0
sources/esc64a.dat,64,T1,TPX,YES,8,100,8,0.319,0
sources/esc64a.dat,64,T1,TPX,YES,9,100,8,0.328,0
sources/esc64a.dat,64,T1,TPX,YES,0,100,64,0.387,0
sources/esc64a.dat,64,T1,TPX,YES,1,100,64,0.391,0
sources/esc64a.dat,64,T1,TPX,YES,2,100,64,0.399,0
sources/esc64a.dat,64,T1,TPX,YES,3,100,64,0.4,0
sources/esc64a.dat,64,T1,TPX,YES,4,100,64,0.392,0
sources/esc64a.dat,64,T1,TPX,YES,5,100,64,0.375,0
sources/esc64a.dat,64,T1,TPX,YES,6,100,64,0.391,0
sources/esc64a.dat,64,T1,TPX,YES,7,100,64,0.381,0
sources/esc64a.dat,64,T1,TPX,YES,8,100,64,0.397,0
sources/esc64a.dat,64,T1,TPX,YES,9,100,64,0.384,0
sources/esc64a.dat,64,T1,TPX,YES,0,100,256,0.389,0
sources/esc64a.dat,64,T1,TPX,YES,1,100,256,0.396,0
sources/esc64a.dat,64,T1,TPX,YES,2,100,256,0.408,0
sources/esc64a.dat,64,T1,TPX,YES,3,100,256,0.393,0
sources/esc64a.dat,64,T1,TPX,YES,4,100,256,0.391,0
sources/esc64a.dat,64,T1,TPX,YES,5,100,256,0.384,0
sources/esc64a.dat,64,T1,TPX,YES,6,100,256,0.382,0
sources/esc64a.dat,64,T1,TPX,YES,7,100,256,0.405,0
sources/esc64a.dat,64,T1,TPX,YES,8,100,256,0.384,0
sources/esc64a.dat,64,T1,TPX,YES,9,100,256,0.396,0
sources/esc64a.dat,64,T1,TPX,YES,0,1000,8,3.067,0
sources/esc64a.dat,64,T1,TPX,YES,1,1000,8,3.107,0
sources/esc64a.dat,64,T1,TPX,YES,2,1000,8,3.082,0
sources/esc64a.dat,64,T1,TPX,YES,3,1000,8,3.179,0
sources/esc64a.dat,64,T1,TPX,YES,4,1000,8,3.228,0
sources/esc64a.dat,64,T1,TPX,YES,5,1000,8,3.252,0
sources/esc64a.dat,64,T1,TPX,YES,6,1000,8,3.135,0
sources/esc64a.dat,64,T1,TPX,YES,7,1000,8,3.113,0
sources/esc64a.dat,64,T1,TPX,YES,8,1000,8,3.163,0
sources/esc64a.dat,64,T1,TPX,YES,9,1000,8,3.113,0
sources/esc64a.dat,64,T1,TPX,YES,0,1000,64,3.988,0
sources/esc64a.dat,64,T1,TPX,YES,1,1000,64,3.931,0
sources/esc64a.dat,64,T1,TPX,YES,2,1000,64,3.918,0
sources/esc64a.dat,64,T1,TPX,YES,3,1000,64,3.841,0
sources/esc64a.dat,64,T1,TPX,YES,4,1000,64,3.85,0
sources/esc64a.dat,64,T1,TPX,YES,5,1000,64,3.907,0
sources/esc64a.dat,64,T1,TPX,YES,6,1000,64,3.814,0
sources/esc64a.dat,64,T1,TPX,YES,7,1000,64,3.872,0
sources/esc64a.dat,64,T1,TPX,YES,8,1000,64,3.966,0
sources/esc64a.dat,64,T1,TPX,YES,9,1000,64,3.825,0
sources/esc64a.dat,64,T1,TPX,YES,0,1000,256,3.995,0
sources/esc64a.dat,64,T1,TPX,YES,1,1000,256,3.977,0
sources/esc64a.dat,64,T1,TPX,YES,2,1000,256,3.916,0
sources/esc64a.dat,64,T1,TPX,YES,3,1000,256,3.986,0
sources/esc64a.dat,64,T1,TPX,YES,4,1000,256,3.987,0
sources/esc64a.dat,64,T1,TPX,YES,5,1000,256,3.897,0
sources/esc64a.dat,64,T1,TPX,YES,6,1000,256,3.88,0
sources/esc64a.dat,64,T1,TPX,YES,7,1000,256,3.92,0
sources/esc64a.dat,64,T1,TPX,YES,8,1000,256,3.876,0
sources/esc64a.dat,64,T1,TPX,YES,9,1000,256,3.923,0
sources/esc64a.dat,64,T1,TPX,YES,0,10000,8,28.161,0
sources/esc64a.dat,64,T1,TPX,YES,1,10000,8,30.017,0
sources/esc64a.dat,64,T1,TPX,YES,2,10000,8,27.942,0
sources/esc64a.dat,64,T1,TPX,YES,3,10000,8,28.675,0
sources/esc64a.dat,64,T1,TPX,YES,4,10000,8,28.611,0
sources/esc64a.dat,64,T1,TPX,YES,5,10000,8,28.306,0
sources/esc64a.dat,64,T1,TPX,YES,6,10000,8,29.264,0
sources/esc64a.dat,64,T1,TPX,YES,7,10000,8,28.497,0
sources/esc64a.dat,64,T1,TPX,YES,8,10000,8,28.573,0
sources/esc64a.dat,64,T1,TPX,YES,9,10000,8,28.96,0
sources/esc64a.dat,64,T1,TPX,YES,0,10000,64,38.065,0
sources/esc64a.dat,64,T1,TPX,YES,1,10000,64,37.987,0
sources/esc64a.dat,64,T1,TPX,YES,2,10000,64,38.431,0
sources/esc64a.dat,64,T1,TPX,YES,3,10000,64,38.314,0
sources/esc64a.dat,64,T1,TPX,YES,4,10000,64,38.199,0
sources/esc64a.dat,64,T1,TPX,YES,5,10000,64,38.202,0
sources/esc64a.dat,64,T1,TPX,YES,6,10000,64,38.796,0
sources/esc64a.dat,64,T1,TPX,YES,7,10000,64,37.794,0
sources/esc64a.dat,64,T1,TPX,YES,8,10000,64,37.927,0
sources/esc64a.dat,64,T1,TPX,YES,9,10000,64,37.742,0
sources/esc64a.dat,64,T1,TPX,YES,0,10000,256,38.756,0
sources/esc64a.dat,64,T1,TPX,YES,1,10000,256,38.715,0
sources/esc64a.dat,64,T1,TPX,YES,2,10000,256,38.816,0
sources/esc64a.dat,64,T1,TPX,YES,3,10000,256,38.688,0
sources/esc64a.dat,64,T1,TPX,YES,4,10000,256,38.807,0
sources/esc64a.dat,64,T1,TPX,YES,5,10000,256,38.935,0
sources/esc64a.dat,64,T1,TPX,YES,6,10000,256,39.399,0
sources/esc64a.dat,64,T1,TPX,YES,7,10000,256,38.786,0
sources/esc64a.dat,64,T1,TPX,YES,8,10000,256,38.822,0
sources/esc64a.dat,64,T1,TPX,YES,9,10000,256,38.724,0
