Instance	size	Type	Crossover	hybridation	Nrun	NGeneration	sizepop	Times	deviation
sources/tai100b.dat	100	T3	UX	NO	5	100	8	0.005	48.120178
sources/tai100b.dat	100	T3	UX	NO	6	100	8	0.005	47.461500
sources/tai100b.dat	100	T3	UX	NO	7	100	8	0.005	43.307636
sources/tai100b.dat	100	T3	UX	NO	8	100	8	0.005	42.945181
sources/tai100b.dat	100	T3	UX	NO	9	100	8	0.005	45.065984
sources/tai100b.dat	100	T3	UX	YES	0	100	8	4.584	0.479093
sources/tai100b.dat	100	T3	UX	YES	1	100	8	4.007	2.045299
sources/tai100b.dat	100	T3	UX	YES	2	100	8	4.409	0.347189
sources/tai100b.dat	100	T3	UX	YES	3	100	8	4.311	0.463050
sources/tai100b.dat	100	T3	UX	YES	4	100	8	4.506	0.230545
sources/tai100b.dat	100	T3	UX	YES	5	100	8	4.604	0.234050
sources/tai100b.dat	100	T3	UX	YES	6	100	8	4.194	0.442127
sources/tai100b.dat	100	T3	UX	YES	7	100	8	4.272	0.759977
sources/tai100b.dat	100	T3	UX	YES	8	100	8	4.602	2.127152
sources/tai100b.dat	100	T3	UX	YES	9	100	8	4.447	0.435874
sources/tai100b.dat	100	T3	OPX	NO	0	100	8	0.005	48.299883
sources/tai100b.dat	100	T3	OPX	NO	1	100	8	0.005	46.145455
sources/tai100b.dat	100	T3	OPX	NO	2	100	8	0.005	43.667168
sources/tai100b.dat	100	T3	OPX	NO	3	100	8	0.005	44.824722
sources/tai100b.dat	100	T3	OPX	NO	4	100	8	0.005	44.955021
sources/tai100b.dat	100	T3	OPX	NO	5	100	8	0.005	43.376124
sources/tai100b.dat	100	T3	OPX	NO	6	100	8	0.005	45.094982
sources/tai100b.dat	100	T3	OPX	NO	7	100	8	0.005	44.130432
sources/tai100b.dat	100	T3	OPX	NO	8	100	8	0.005	41.868266
sources/tai100b.dat	100	T3	OPX	NO	9	100	8	0.005	50.730288
sources/tai100b.dat	100	T3	OPX	YES	0	100	8	3.192	0.409580
sources/tai100b.dat	100	T3	OPX	YES	1	100	8	3.040	2.049203
sources/tai100b.dat	100	T3	OPX	YES	2	100	8	2.512	1.178822
sources/tai100b.dat	100	T3	OPX	YES	3	100	8	3.468	0.227788
sources/tai100b.dat	100	T3	OPX	YES	4	100	8	3.463	2.977458
sources/tai100b.dat	100	T3	OPX	YES	5	100	8	3.464	1.327260
sources/tai100b.dat	100	T3	OPX	YES	6	100	8	3.341	0.671429
sources/tai100b.dat	100	T3	OPX	YES	7	100	8	3.298	0.293056
sources/tai100b.dat	100	T3	OPX	YES	8	100	8	3.134	2.594472
sources/tai100b.dat	100	T3	OPX	YES	9	100	8	3.398	1.879636
sources/tai100b.dat	100	T3	TPX	NO	0	100	8	0.005	40.096508
sources/tai100b.dat	100	T3	TPX	NO	1	100	8	0.005	46.039216
sources/tai100b.dat	100	T3	TPX	NO	2	100	8	0.005	42.027375
sources/tai100b.dat	100	T3	TPX	NO	3	100	8	0.005	39.936092
sources/tai100b.dat	100	T3	TPX	NO	4	100	8	0.005	44.020346
sources/tai100b.dat	100	T3	TPX	NO	5	100	8	0.005	47.669724
sources/tai100b.dat	100	T3	TPX	NO	6	100	8	0.005	45.407897
sources/tai100b.dat	100	T3	TPX	NO	7	100	8	0.005	45.254981
sources/tai100b.dat	100	T3	TPX	NO	8	100	8	0.005	42.297036
sources/tai100b.dat	100	T3	TPX	NO	9	100	8	0.005	44.557079
sources/tai100b.dat	100	T3	TPX	YES	0	100	8	2.803	0.344013
sources/tai100b.dat	100	T3	TPX	YES	1	100	8	3.193	0.809643
sources/tai100b.dat	100	T3	TPX	YES	2	100	8	3.374	2.832310
sources/tai100b.dat	100	T3	TPX	YES	3	100	8	3.041	0.993209
sources/tai100b.dat	100	T3	TPX	YES	4	100	8	3.278	2.564060
sources/tai100b.dat	100	T3	TPX	YES	5	100	8	2.732	1.536649
sources/tai100b.dat	100	T3	TPX	YES	6	100	8	3.175	0.679546
sources/tai100b.dat	100	T3	TPX	YES	7	100	8	2.958	2.127040
sources/tai100b.dat	100	T3	TPX	YES	8	100	8	3.339	1.153003
sources/tai100b.dat	100	T3	TPX	YES	9	100	8	2.924	1.106922
sources/sko49.dat	49	T4	UX	NO	0	100	8	0.001	20.362610
sources/sko49.dat	49	T4	UX	NO	1	100	8	0.001	19.344907
sources/sko49.dat	49	T4	UX	NO	2	100	8	0.001	21.252031
sources/sko49.dat	49	T4	UX	NO	3	100	8	0.001	18.874540
sources/sko49.dat	49	T4	UX	NO	4	100	8	0.001	20.550757
sources/sko49.dat	49	T4	UX	NO	5	100	8	0.001	22.936800
sources/sko49.dat	49	T4	UX	NO	6	100	8	0.001	20.114598
sources/sko49.dat	49	T4	UX	NO	7	100	8	0.001	20.490892
sources/sko49.dat	49	T4	UX	NO	8	100	8	0.001	20.858633
sources/sko49.dat	49	T4	UX	NO	9	100	8	0.001	19.438981
sources/sko49.dat	49	T4	UX	YES	0	100	8	0.305	0.932182
sources/sko49.dat	49	T4	UX	YES	1	100	8	0.304	0.701274
sources/sko49.dat	49	T4	UX	YES	2	100	8	0.320	1.009151
sources/sko49.dat	49	T4	UX	YES	3	100	8	0.327	0.778243
sources/sko49.dat	49	T4	UX	YES	4	100	8	0.314	0.572992
sources/sko49.dat	49	T4	UX	YES	5	100	8	0.357	0.709826
sources/sko49.dat	49	T4	UX	YES	6	100	8	0.322	0.239460
sources/sko49.dat	49	T4	UX	YES	7	100	8	0.342	0.615753
sources/sko49.dat	49	T4	UX	YES	8	100	8	0.349	0.829556
sources/sko49.dat	49	T4	UX	YES	9	100	8	0.338	0.649962
sources/sko49.dat	49	T4	OPX	NO	0	100	8	0.001	19.849483
sources/sko49.dat	49	T4	OPX	NO	1	100	8	0.001	21.568460
sources/sko49.dat	49	T4	OPX	NO	2	100	8	0.001	20.961259
sources/sko49.dat	49	T4	OPX	NO	3	100	8	0.001	20.892842
sources/sko49.dat	49	T4	OPX	NO	4	100	8	0.001	20.644830
sources/sko49.dat	49	T4	OPX	NO	5	100	8	0.001	21.072437
sources/sko49.dat	49	T4	OPX	NO	6	100	8	0.001	20.251432
sources/sko49.dat	49	T4	OPX	NO	7	100	8	0.001	19.011374
sources/sko49.dat	49	T4	OPX	NO	8	100	8	0.001	21.534251
sources/sko49.dat	49	T4	OPX	NO	9	100	8	0.001	19.943556
sources/sko49.dat	49	T4	OPX	YES	0	100	8	0.228	0.983494
sources/sko49.dat	49	T4	OPX	YES	1	100	8	0.256	0.786796
sources/sko49.dat	49	T4	OPX	YES	2	100	8	0.246	1.103224
sources/sko49.dat	49	T4	OPX	YES	3	100	8	0.286	1.026255
sources/sko49.dat	49	T4	OPX	YES	4	100	8	0.175	1.051911
sources/sko49.dat	49	T4	OPX	YES	5	100	8	0.290	1.034807
sources/sko49.dat	49	T4	OPX	YES	6	100	8	0.268	0.564440
sources/sko49.dat	49	T4	OPX	YES	7	100	8	0.273	0.923630
sources/sko49.dat	49	T4	OPX	YES	8	100	8	0.254	1.163089
sources/sko49.dat	49	T4	OPX	YES	9	100	8	0.219	0.521680
sources/sko49.dat	49	T4	TPX	NO	0	100	8	0.001	21.192166
sources/sko49.dat	49	T4	TPX	NO	1	100	8	0.001	17.985119
sources/sko49.dat	49	T4	TPX	NO	2	100	8	0.001	20.721799
sources/sko49.dat	49	T4	TPX	NO	3	100	8	0.001	20.798768
sources/sko49.dat	49	T4	TPX	NO	4	100	8	0.001	19.652784
sources/sko49.dat	49	T4	TPX	NO	5	100	8	0.001	20.106046
sources/sko49.dat	49	T4	TPX	NO	6	100	8	0.001	20.679039
sources/sko49.dat	49	T4	TPX	NO	7	100	8	0.001	20.268537
sources/sko49.dat	49	T4	TPX	NO	8	100	8	0.001	21.876336
sources/sko49.dat	49	T4	TPX	NO	9	100	8	0.001	19.669888
sources/sko49.dat	49	T4	TPX	YES	0	100	8	0.214	0.684170
sources/sko49.dat	49	T4	TPX	YES	1	100	8	0.232	0.829556
sources/sko49.dat	49	T4	TPX	YES	2	100	8	0.214	0.880869
sources/sko49.dat	49	T4	TPX	YES	3	100	8	0.220	1.120328
sources/sko49.dat	49	T4	TPX	YES	4	100	8	0.223	0.598649
sources/sko49.dat	49	T4	TPX	YES	5	100	8	0.241	0.744035
sources/sko49.dat	49	T4	TPX	YES	6	100	8	0.222	1.411101
sources/sko49.dat	49	T4	TPX	YES	7	100	8	0.237	0.906525
sources/sko49.dat	49	T4	TPX	YES	8	100	8	0.217	0.513128
sources/sko49.dat	49	T4	TPX	YES	9	100	8	0.223	0.684170
sources/sko64.dat	64	T4	UX	NO	0	100	8	0.002	20.103922
sources/sko64.dat	64	T4	UX	NO	1	100	8	0.002	18.545095
sources/sko64.dat	64	T4	UX	NO	2	100	8	0.002	17.353293
sources/sko64.dat	64	T4	UX	NO	3	100	8	0.002	19.609056
sources/sko64.dat	64	T4	UX	NO	4	100	8	0.002	18.338901
sources/sko64.dat	64	T4	UX	NO	5	100	8	0.002	19.444101
sources/sko64.dat	64	T4	UX	NO	6	100	8	0.002	18.965731
sources/sko64.dat	64	T4	UX	NO	7	100	8	0.002	19.056456
sources/sko64.dat	64	T4	UX	NO	8	100	8	0.002	17.971875
sources/sko64.dat	64	T4	UX	NO	9	100	8	0.002	18.409007
sources/sko64.dat	64	T4	UX	YES	0	100	8	0.790	0.630954
sources/sko64.dat	64	T4	UX	YES	1	100	8	0.823	0.272176
sources/sko64.dat	64	T4	UX	YES	2	100	8	0.830	0.771166
sources/sko64.dat	64	T4	UX	YES	3	100	8	0.844	0.651573
sources/sko64.dat	64	T4	UX	YES	4	100	8	0.771	0.861891
sources/sko64.dat	64	T4	UX	YES	5	100	8	0.782	0.936121
sources/sko64.dat	64	T4	UX	YES	6	100	8	0.803	0.296919
sources/sko64.dat	64	T4	UX	YES	7	100	8	0.843	0.948493
sources/sko64.dat	64	T4	UX	YES	8	100	8	0.874	0.589715
sources/sko64.dat	64	T4	UX	YES	9	100	8	0.791	0.577343
sources/sko64.dat	64	T4	OPX	NO	0	100	8	0.002	18.330653
sources/sko64.dat	64	T4	OPX	NO	1	100	8	0.002	17.992495
sources/sko64.dat	64	T4	OPX	NO	2	100	8	0.002	18.120335
sources/sko64.dat	64	T4	OPX	NO	3	100	8	0.002	18.957483
sources/sko64.dat	64	T4	OPX	NO	4	100	8	0.002	17.510000
sources/sko64.dat	64	T4	OPX	NO	5	100	8	0.002	18.347148
sources/sko64.dat	64	T4	OPX	NO	6	100	8	0.002	19.002845
sources/sko64.dat	64	T4	OPX	NO	7	100	8	0.002	18.285290
sources/sko64.dat	64	T4	OPX	NO	8	100	8	0.002	18.244051
sources/sko64.dat	64	T4	OPX	NO	9	100	8	0.002	18.734793
sources/sko64.dat	64	T4	OPX	YES	0	100	8	0.610	1.270155
sources/sko64.dat	64	T4	OPX	YES	1	100	8	0.568	1.484597
sources/sko64.dat	64	T4	OPX	YES	2	100	8	0.528	0.849520
sources/sko64.dat	64	T4	OPX	YES	3	100	8	0.629	0.969112
sources/sko64.dat	64	T4	OPX	YES	4	100	8	0.552	1.043342
sources/sko64.dat	64	T4	OPX	YES	5	100	8	0.564	0.593839
sources/sko64.dat	64	T4	OPX	YES	6	100	8	0.572	1.414491
sources/sko64.dat	64	T4	OPX	YES	7	100	8	0.608	0.919626
sources/sko64.dat	64	T4	OPX	YES	8	100	8	0.586	0.268052
sources/sko64.dat	64	T4	OPX	YES	9	100	8	0.610	1.039218
sources/sko64.dat	64	T4	TPX	NO	0	100	8	0.002	18.343024
sources/sko64.dat	64	T4	TPX	NO	1	100	8	0.002	18.602829
sources/sko64.dat	64	T4	TPX	NO	2	100	8	0.002	19.456472
sources/sko64.dat	64	T4	TPX	NO	3	100	8	0.002	19.180172
sources/sko64.dat	64	T4	TPX	NO	4	100	8	0.002	20.293620
sources/sko64.dat	64	T4	TPX	NO	5	100	8	0.002	18.668811
sources/sko64.dat	64	T4	TPX	NO	6	100	8	0.002	18.169821
sources/sko64.dat	64	T4	TPX	NO	7	100	8	0.002	16.087261
sources/sko64.dat	64	T4	TPX	NO	8	100	8	0.002	18.244051
sources/sko64.dat	64	T4	TPX	NO	9	100	8	0.002	18.602829
sources/sko64.dat	64	T4	TPX	YES	0	100	8	0.472	1.191802
sources/sko64.dat	64	T4	TPX	YES	1	100	8	0.535	0.779414
sources/sko64.dat	64	T4	TPX	YES	2	100	8	0.550	0.705184
sources/sko64.dat	64	T4	TPX	YES	3	100	8	0.580	0.478370
sources/sko64.dat	64	T4	TPX	YES	4	100	8	0.557	1.517588
sources/sko64.dat	64	T4	TPX	YES	5	100	8	0.504	0.717555
sources/sko64.dat	64	T4	TPX	YES	6	100	8	0.539	0.804157
sources/sko64.dat	64	T4	TPX	YES	7	100	8	0.572	0.894882
sources/sko64.dat	64	T4	TPX	YES	8	100	8	0.555	0.820652
sources/sko64.dat	64	T4	TPX	YES	9	100	8	0.541	1.241288
sources/sko100b.dat	100	T4	UX	NO	0	100	8	0.005	15.542270
sources/sko100b.dat	100	T4	UX	NO	1	100	8	0.005	15.589057
sources/sko100b.dat	100	T4	UX	NO	2	100	8	0.005	15.676132
sources/sko100b.dat	100	T4	UX	NO	3	100	8	0.005	16.186887
sources/sko100b.dat	100	T4	UX	NO	4	100	8	0.005	16.351940
sources/sko100b.dat	100	T4	UX	NO	5	100	8	0.005	15.673533
sources/sko100b.dat	100	T4	UX	NO	6	100	8	0.005	16.271363
sources/sko100b.dat	100	T4	UX	NO	7	100	8	0.005	16.136201
sources/sko100b.dat	100	T4	UX	NO	8	100	8	0.005	15.794399
sources/sko100b.dat	100	T4	UX	NO	9	100	8	0.005	15.721619
sources/sko100b.dat	100	T4	UX	YES	0	100	8	3.850	0.592631
sources/sko100b.dat	100	T4	UX	YES	1	100	8	3.901	0.656313
sources/sko100b.dat	100	T4	UX	YES	2	100	8	3.350	0.384690
sources/sko100b.dat	100	T4	UX	YES	3	100	8	3.478	0.334005
sources/sko100b.dat	100	T4	UX	YES	4	100	8	3.630	0.508155
sources/sko100b.dat	100	T4	UX	YES	5	100	8	3.553	0.266424
sources/sko100b.dat	100	T4	UX	YES	6	100	8	3.739	0.583534
sources/sko100b.dat	100	T4	UX	YES	7	100	8	3.772	0.411983
sources/sko100b.dat	100	T4	UX	YES	8	100	8	3.875	0.401586
sources/sko100b.dat	100	T4	UX	YES	9	100	8	3.899	0.855156
sources/sko100b.dat	100	T4	OPX	NO	0	100	8	0.005	16.236273
sources/sko100b.dat	100	T4	OPX	NO	1	100	8	0.005	15.839886
sources/sko100b.dat	100	T4	OPX	NO	2	100	8	0.005	15.166677
sources/sko100b.dat	100	T4	OPX	NO	3	100	8	0.005	15.889272
sources/sko100b.dat	100	T4	OPX	NO	4	100	8	0.005	15.347326
sources/sko100b.dat	100	T4	OPX	NO	5	100	8	0.005	15.891871
sources/sko100b.dat	100	T4	OPX	NO	6	100	8	0.005	16.124505
sources/sko100b.dat	100	T4	OPX	NO	7	100	8	0.005	15.305738
sources/sko100b.dat	100	T4	OPX	NO	8	100	8	0.005	16.335045
sources/sko100b.dat	100	T4	OPX	NO	9	100	8	0.005	14.279030
sources/sko100b.dat	100	T4	OPX	YES	0	100	8	2.572	0.768081
sources/sko100b.dat	100	T4	OPX	YES	1	100	8	2.508	0.345701
sources/sko100b.dat	100	T4	OPX	YES	2	100	8	2.502	0.960426
sources/sko100b.dat	100	T4	OPX	YES	3	100	8	2.594	0.488661
sources/sko100b.dat	100	T4	OPX	YES	4	100	8	2.999	0.905842
sources/sko100b.dat	100	T4	OPX	YES	5	100	8	2.399	0.862954
sources/sko100b.dat	100	T4	OPX	YES	6	100	8	2.834	0.804471
sources/sko100b.dat	100	T4	OPX	YES	7	100	8	2.897	0.890246
sources/sko100b.dat	100	T4	OPX	YES	8	100	8	2.879	0.681006
sources/sko100b.dat	100	T4	OPX	YES	9	100	8	2.920	0.964325
sources/sko100b.dat	100	T4	TPX	NO	0	100	8	0.005	15.789200
sources/sko100b.dat	100	T4	TPX	NO	1	100	8	0.005	15.872376
sources/sko100b.dat	100	T4	TPX	NO	2	100	8	0.005	16.302554
sources/sko100b.dat	100	T4	TPX	NO	3	100	8	0.005	15.318734
sources/sko100b.dat	100	T4	TPX	NO	4	100	8	0.005	15.693027
sources/sko100b.dat	100	T4	TPX	NO	5	100	8	0.005	14.797583
sources/sko100b.dat	100	T4	TPX	NO	6	100	8	0.005	15.852882
sources/sko100b.dat	100	T4	TPX	NO	7	100	8	0.005	16.179089
sources/sko100b.dat	100	T4	TPX	NO	8	100	8	0.005	15.972448
sources/sko100b.dat	100	T4	TPX	NO	9	100	8	0.005	15.608552
sources/sko100b.dat	100	T4	TPX	YES	0	100	8	2.650	0.836961
sources/sko100b.dat	100	T4	TPX	YES	1	100	8	2.577	0.660212
sources/sko100b.dat	100	T4	TPX	YES	2	100	8	2.574	0.849958
sources/sko100b.dat	100	T4	TPX	YES	3	100	8	2.472	0.911040
sources/sko100b.dat	100	T4	TPX	YES	4	100	8	2.520	0.826564
sources/sko100b.dat	100	T4	TPX	YES	5	100	8	2.216	1.378907
sources/sko100b.dat	100	T4	TPX	YES	6	100	8	2.372	0.610826
sources/sko100b.dat	100	T4	TPX	YES	7	100	8	2.593	0.509455
sources/sko100b.dat	100	T4	TPX	YES	8	100	8	2.558	0.800572
sources/sko100b.dat	100	T4	TPX	YES	9	100	8	2.557	0.821366
